TermID	Name	Value	LogSize	Frequency	Uniqueness	Dispensability	Representative
"GO:0001101"	"response to acid chemical"	-28.080921907623924	4.828292459459625	0.16575242993377337	0.8768335958546022	0.54196644	null
"GO:0001504"	"neurotransmitter uptake"	-3.549750891680639	3.7666358863102674	0.01437922389701975	0.9806678416657649	0.60597116	null
"GO:0001525"	"angiogenesis"	-7.696803942579511	4.630966594800627	0.1052277610485088	0.9060812694283056	0.61045771	null
"GO:0007507"	"heart development"	-5.910094888560602	4.8837522584889	0.18833042048621468	0.9023495598118224	0.87193358	1525
"GO:0035239"	"tube morphogenesis"	-4.0996328713435295	4.817161956022279	0.16155828451773063	0.9039665803515082	0.92987827	1525
"GO:0048565"	"digestive tract development"	-5.679853713888946	3.9463048549934747	0.021748514610418778	0.9153467944979081	0.8079239	1525
"GO:0048566"	"embryonic digestive tract development"	-3.7471469690201067	3.1215598441875008	0.003253908591554281	0.9218698917982558	0.89093164	1525
"GO:0001659"	"temperature homeostasis"	-5.025949097207123	3.326335860928751	0.00521560688767286	0.9209839843475903	0.55050955	null
"GO:0001776"	"leukocyte homeostasis"	-3.068542129310995	3.8180938691466357	0.01618831831062973	0.9042539220968124	0.85662145	1659
"GO:0002260"	"lymphocyte homeostasis"	-3.0690509688324767	3.694166295933198	0.012168928953588778	0.9057869755583016	0.820012	1659
"GO:0048872"	"homeostasis of number of cells"	-3.692503962086787	4.306832322684375	0.04988670146264914	0.910064815753288	0.78023179	1659
"GO:0001666"	"response to hypoxia"	-26.43297363384094	4.481442628502305	0.07457653284077395	0.8990475756073691	0.28500886	null
"GO:0036293"	"response to decreased oxygen levels"	-26.26440110030182	4.486331281184666	0.0754207769004586	0.9047061030173893	0.97106719	1666
"GO:0036294"	"cellular response to decreased oxygen levels"	-8.087777943467584	4.018367578387845	0.025674372555599623	0.8620680802056471	0.9864831	1666
"GO:0036296"	"response to increased oxygen levels"	-3.835647144215563	2.9951962915971793	0.002431816708362806	0.9220182944758144	0.78397021	1666
"GO:0055093"	"response to hyperoxia"	-4.686132779630847	2.8444771757456815	0.0017180243546935615	0.9188662715737581	0.76898075	1666
"GO:0071453"	"cellular response to oxygen levels"	-8.3767507096021	4.062243441026478	0.028404012970148565	0.8614455030176427	0.90935915	1666
"GO:0071456"	"cellular response to hypoxia"	-8.684029654543082	4.010978012174742	0.025241174437510703	0.857956642655504	0.92788706	1666
"GO:0001676"	"long-chain fatty acid metabolic process"	-12.679853713888946	4.90723395179748	0.19879363184982835	0.9267657980172574	0.64349566	null
"GO:0001775"	"cell activation"	-13.289882634888183	4.785315595613992	0.150135145506079	0.9204525751023067	0.58391363	null
